image name,number of waste,Group
vid_000123_frame0000008_jpg.rf.b236c0b07f7e838ce603373eaaac68b4.jpg,1.0,surface of the water
vid_000123_frame0000015_jpg.rf.a3f2b6c9119de4400fb802f03dc8519e.jpg,1.0,surface of the water
vid_000123_frame0000009_jpg.rf.d2f6ab66dd91420819a0d01f3c253de7.jpg,1.0,surface of the water
vid_000123_frame0000016_jpg.rf.37e60e15d72e91eef54ca500e75f1f4d.jpg,1.0,surface of the water
vid_000123_frame0000017_jpg.rf.1b7e46e9ca36264666199132ed8ffbf0.jpg,1.0,surface of the water
vid_000123_frame0000020_jpg.rf.ea1cfcf9cf3241520fae0c74a7a1e06f.jpg,1.0,surface of the water
vid_000123_frame0000021_jpg.rf.f64b961bf833a3582faa54d81ff1b651.jpg,1.0,surface of the water
vid_000123_frame0000022_jpg.rf.742699a4ea928fc77247e45b4583df1e.jpg,1.0,surface of the water
vid_000123_frame0000025_jpg.rf.e3f048c6ea7bd63b73cf3ec2b270037e.jpg,1.0,surface of the water
vid_000123_frame0000027_jpg.rf.2bd2698fc6bf3047df83707383d1d48a.jpg,1.0,surface of the water
vid_000123_frame0000026_jpg.rf.1427e05d40ffa666a93cb86388cad0f4.jpg,1.0,surface of the water
vid_000123_frame0000028_jpg.rf.8a58900b0ab09119cbf6d605954e3777.jpg,1.0,surface of the water
vid_000123_frame0000030_jpg.rf.af2f81fb2d72cb61a645007c2a707b10.jpg,1.0,surface of the water
vid_000123_frame0000031_jpg.rf.af8a60db6311cdf1ca6c06dac1215c88.jpg,1.0,surface of the water
vid_000123_frame0000029_jpg.rf.e8933ab64a685d84a4f4269c852ed0e6.jpg,1.0,surface of the water
vid_000123_frame0000034_jpg.rf.1fcc9718905e481bf9caf146222570b0.jpg,1.0,under the water
vid_000123_frame0000037_jpg.rf.0bb62d172c204a5ba56b4a8a98685845.jpg,1.0,surface of the water
vid_000123_frame0000038_jpg.rf.833fd69c1f6044e6a80ab567d980ff31.jpg,1.0,surface of the water
vid_000123_frame0000043_jpg.rf.e1bb84a7e3426f5f1ebb8ac5a96aa883.jpg,1.0,surface of the water
vid_000128_frame0000019_jpg.rf.19c8c91b2eb67ab039c07a8fe1ed02ae.jpg,1.0,surface of the water
vid_000123_frame0000041_jpg.rf.dbe9368d3bd84f43918f5575b53645bd.jpg,1.0,surface of the water
vid_000138_frame0000010_jpg.rf.fb2ec132b7fbc03f7caf755e124302cb.jpg,1.0,under the water
vid_000130_frame0000020_jpg.rf.1e623fd7a27771b357f365bcb23719c4.jpg,1.0,under the water
vid_000138_frame0000014_jpg.rf.efc7c13ebacb52da7b9f4c7c91c616b7.jpg,1.0,under the water
vid_000138_frame0000015_jpg.rf.9e33f044f3f196ddf89446e47aeb38a3.jpg,1.0,surface of the water
vid_000138_frame0000018_jpg.rf.52f8e67832fc84e628e7c4d0159763d0.jpg,1.0,surface of the water
vid_000138_frame0000019_jpg.rf.0a299649dd1a398d478fb8f745701b4e.jpg,1.0,under the water
vid_000138_frame0000020_jpg.rf.d26820a96ed440a5af2dcfe162fb6114.jpg,1.0,under the water
vid_000138_frame0000021_jpg.rf.98125a59707295f981db1c4e94ccf26e.jpg,1.0,surface of the water
vid_000138_frame0000022_jpg.rf.faed3063b347371249dfeef465930092.jpg,1.0,surface of the water
vid_000138_frame0000023_jpg.rf.0c048f8c20fdfa39b0d1fbd435129332.jpg,1.0,surface of the water
vid_000138_frame0000029_jpg.rf.32f01bed837a03f2b08387736c7b05d5.jpg,1.0,surface of the water
vid_000138_frame0000027_jpg.rf.8c393999501bf859454f7bada37adf5d.jpg,1.0,surface of the water
vid_000138_frame0000030_jpg.rf.68cee6bf4e9dfc647a463db492f61e70.jpg,1.0,surface of the water
vid_000142_frame0000012_jpg.rf.6be4c3fefad13c0166c4a226463c7daf.jpg,1.0,surface of the water
vid_000142_frame0000013_jpg.rf.90a7cf8e5e10249599582ea87b1cec70.jpg,1.0,surface of the water
vid_000142_frame0000016_jpg.rf.e6c065b7eb86e1932885879cd9bb43c3.jpg,1.0,surface of the water
vid_000143_frame0000002_jpg.rf.2efb7de0455e997930ee632a1eef32de.jpg,1.0,surface of the water
vid_000143_frame0000005_jpg.rf.2963539e7e5fb7923ff96a44201690b4.jpg,1.0,surface of the water
vid_000143_frame0000007_jpg.rf.8a4e17f6c0d790ad5c45d5768dc39bcb.jpg,1.0,surface of the water
vid_000143_frame0000008_jpg.rf.0379cf6930cf73defc2a706e353c71b1.jpg,1.0,surface of the water
vid_000143_frame0000009_jpg.rf.2cde3482293514c36e5bf4cca5be1c1a.jpg,1.0,surface of the water
vid_000143_frame0000016_jpg.rf.58f22ce198f5ca0d1a1557f3f911a13d.jpg,2.0,surface of the water
vid_000143_frame0000015_jpg.rf.ac7080115f421863f7816a8c86081b5d.jpg,1.0,surface of the water
vid_000143_frame0000017_jpg.rf.7cc35af4a55e5abb42e8dd8e9d683abd.jpg,1.0,surface of the water
vid_000143_frame0000019_jpg.rf.803c2b1e476366dab9980a64b7d09ac6.jpg,1.0,surface of the water
vid_000143_frame0000021_jpg.rf.2950ec1ca8a8f0d009e448c4bc70f3b8.jpg,1.0,surface of the water
vid_000143_frame0000024_jpg.rf.d7d6a80abbb5e9382dc08b5749db2308.jpg,1.0,surface of the water
vid_000143_frame0000023_jpg.rf.025ce640b9705e76ba3e75334674aae4.jpg,1.0,surface of the water
vid_000143_frame0000029_jpg.rf.5e9b1c44f61c156363da8d737aeb93d2.jpg,1.0,surface of the water
vid_000143_frame0000028_jpg.rf.44a06aae359958aba8e04958e1a4821d.jpg,1.0,surface of the water
vid_000143_frame0000030_jpg.rf.c2c7b38a0951838ea2040cb6caa528b2.jpg,1.0,surface of the water
vid_000143_frame0000031_jpg.rf.7e27f45fd3406c356614d2aa52506cd8.jpg,1.0,surface of the water
vid_000143_frame0000033_jpg.rf.9da56432274f9ffe58d378efc78380e7.jpg,2.0,surface of the water
vid_000143_frame0000035_jpg.rf.8cd0ae31b66b395e9b4e8a5beed862cc.jpg,1.0,under the water
vid_000143_frame0000034_jpg.rf.9ed03b5b816b9a693a8b0453f0eb5c51.jpg,1.0,under the water
vid_000143_frame0000037_jpg.rf.14b3758c065b376b5f35d7e17b38c09c.jpg,1.0,surface of the water
vid_000143_frame0000038_jpg.rf.cf409bb29d0a4f16404296e16fee44f0.jpg,2.0,surface of the water
vid_000143_frame0000040_jpg.rf.acd2656502ecd633415b3490f7b31d8b.jpg,1.0,surface of the water
vid_000143_frame0000044_jpg.rf.517f007e4c04158ec4a6b5e1436dfa9e.jpg,1.0,surface of the water
vid_000143_frame0000048_jpg.rf.d549ada9cb45ba7350e88f4f77f5f1c8.jpg,1.0,surface of the water
vid_000143_frame0000049_jpg.rf.827ce033bb3b79d9146d6a736c963b74.jpg,1.0,surface of the water
vid_000143_frame0000051_jpg.rf.dafae2955a4dea3a66de378d41847135.jpg,1.0,surface of the water
vid_000143_frame0000052_jpg.rf.53112faa26b5037aa9b11a77651d6e38.jpg,1.0,surface of the water
vid_000143_frame0000053_jpg.rf.44e06230d4eb9a647c9e44d650281e47.jpg,1.0,surface of the water
vid_000143_frame0000057_jpg.rf.79ca4107c0e37c028420d7349b6beb2b.jpg,1.0,surface of the water
vid_000143_frame0000055_jpg.rf.63418cbde2afd117c1218989358b1db6.jpg,1.0,surface of the water
vid_000143_frame0000060_jpg.rf.e5bd663e39c3e22e15231d3ed932630c.jpg,1.0,surface of the water
vid_000143_frame0000061_jpg.rf.ef99788c0cd993b1124d7a76e2cb256f.jpg,1.0,surface of the water
vid_000143_frame0000064_jpg.rf.cd81a1942b56a8509edb1cdaee5a574f.jpg,1.0,surface of the water
vid_000143_frame0000065_jpg.rf.0809a2f1d92da6ef726ec622a01f43e6.jpg,1.0,surface of the water
vid_000143_frame0000066_jpg.rf.8dc47539bc30abb3b0f9de2dbda350cd.jpg,1.0,under the water
vid_000143_frame0000067_jpg.rf.71e86ada85ac0b47597dd63490a56d84.jpg,1.0,surface of the water
vid_000143_frame0000068_jpg.rf.8d966e0bfad6f114b562ca3523418335.jpg,1.0,surface of the water
vid_000143_frame0000069_jpg.rf.2be27f520a1f4ec2b57fede75477e5e4.jpg,1.0,surface of the water
vid_000143_frame0000072_jpg.rf.21066c6bafb3db0bd0318de6183cbc09.jpg,1.0,under the water
vid_000143_frame0000073_jpg.rf.d9093d9712d819c9aeea246c3f07b697.jpg,1.0,under the water
vid_000144_frame0000001_jpg.rf.4cc339c07539e5d97847f50b3f3cc1d0.jpg,1.0,surface of the water
vid_000144_frame0000002_jpg.rf.6b2dcbc934f062b3f274ad0b758146ec.jpg,1.0,surface of the water
vid_000144_frame0000006_jpg.rf.d1cbbbf6ac25b442cded8a01dd3ea137.jpg,1.0,surface of the water
vid_000144_frame0000005_jpg.rf.929a16b0baad81fa0264d5f0266ac249.jpg,1.0,surface of the water
vid_000144_frame0000008_jpg.rf.aad2ba987796d9d921e9b8c9614b89ff.jpg,1.0,surface of the water
vid_000144_frame0000023_jpg.rf.ceb62d8ceb763bdf86ddf0b7cc57bd01.jpg,1.0,under the water
vid_000144_frame0000024_jpg.rf.5c8715a38bb9d57c6d2597cd2aca3b94.jpg,1.0,under the water
vid_000144_frame0000009_jpg.rf.d4c3736c449a8fae7b6e552e4208fccf.jpg,1.0,surface of the water
vid_000144_frame0000025_jpg.rf.a43b492f024188492212c48a7d536f7f.jpg,1.0,under the water
vid_000144_frame0000011_jpg.rf.76b04ce0e8197ff41931acf8b50b7ab8.jpg,1.0,surface of the water
vid_000144_frame0000026_jpg.rf.7984f886ae41a91ac3f37b631fd5a40f.jpg,1.0,under the water
vid_000144_frame0000029_jpg.rf.5219d139d410d0f636645502a34cbe61.jpg,1.0,surface of the water
vid_000144_frame0000028_jpg.rf.3180e62aa751bfbd041d05c82fd3a775.jpg,1.0,surface of the water
vid_000144_frame0000030_jpg.rf.a0035021f644731ff24d441c65cb91c6.jpg,1.0,surface of the water
vid_000144_frame0000031_jpg.rf.33fc6c52b7668a7196794c1d63b032db.jpg,1.0,surface of the water
vid_000144_frame0000041_jpg.rf.9240c596f77ef01c0d4334429ec0edc5.jpg,1.0,surface of the water
vid_000144_frame0000046_jpg.rf.f87a77c4aa2ff6d8cc7ec78ee5827eab.jpg,1.0,surface of the water
vid_000144_frame0000045_jpg.rf.466beb9344eaff781a8caf18c2a55ace.jpg,1.0,surface of the water
vid_000144_frame0000033_jpg.rf.6a8cf554ae99f03889c1d9159c2d0da9.jpg,1.0,surface of the water
vid_000144_frame0000048_jpg.rf.62ac388ccfc5ce3b93e9fc6314656f9e.jpg,1.0,surface of the water
vid_000148_frame0000017_jpg.rf.4b36f9e5059dd7039be8a481418605ab.jpg,1.0,surface of the water
vid_000148_frame0000013_jpg.rf.b1463622552d6479c4944a81dce378f1.jpg,1.0,surface of the water
vid_000148_frame0000050_jpg.rf.17c62a42f2c1d12c41be3bd30d08834b.jpg,1.0,surface of the water
vid_000148_frame0000022_jpg.rf.57229ca0ba96d1e6a61ba809dbd1436a.jpg,1.0,surface of the water
vid_000148_frame0000020_jpg.rf.9c0688fd94a7edd5b283bb9ae9adcb15.jpg,1.0,surface of the water
vid_000152_frame0000011_jpg.rf.38c50cf3d05e161f8de4656dc5577b50.jpg,1.0,surface of the water
vid_000152_frame0000013_jpg.rf.b09754751d4f48452da9fa36212b590c.jpg,1.0,surface of the water
vid_000153_frame0000008_jpg.rf.fcacfd477858ae8bb9637de09c697188.jpg,1.0,under the water
vid_000152_frame0000012_jpg.rf.aac683b05e06728299dee1d9cadc11e8.jpg,1.0,surface of the water
vid_000156_frame0000017_jpg.rf.8927c75afced723dd5030405c3648c92.jpg,1.0,surface of the water
vid_000156_frame0000016_jpg.rf.67730f8074798d8713f9b319182fa2ad.jpg,1.0,surface of the water
vid_000156_frame0000018_jpg.rf.35b2ee75af06293f04e8f3fad1c9736e.jpg,1.0,surface of the water
vid_000156_frame0000020_jpg.rf.05947a569887fed7b0b7d940f97cb265.jpg,1.0,surface of the water
vid_000158_frame0000018_jpg.rf.bd4a04cb0d20e98dd7a7c5f1218d4dc0.jpg,1.0,surface of the water
vid_000158_frame0000019_jpg.rf.11ab96bc1e7c243ddc7b85e58e30f7ef.jpg,1.0,surface of the water
vid_000158_frame0000023_jpg.rf.a52048eab215489e5d2bd711fcb4d5e7.jpg,1.0,surface of the water
vid_000158_frame0000024_jpg.rf.35ae86f4cbb23968115a58d007052654.jpg,1.0,surface of the water
vid_000158_frame0000026_jpg.rf.19d65046d11332944616e6184a722948.jpg,1.0,surface of the water
vid_000158_frame0000020_jpg.rf.dbda64b4807a45b39cd3cac33f7e70fb.jpg,1.0,surface of the water
vid_000158_frame0000028_jpg.rf.d7b258c2f367ec8994a746d2f9b91926.jpg,1.0,surface of the water
vid_000158_frame0000029_jpg.rf.5e225bda0fc4ff12722161561f7634e1.jpg,1.0,surface of the water
vid_000158_frame0000032_jpg.rf.fd1828346d7ee78b445e660376307918.jpg,1.0,surface of the water
vid_000158_frame0000030_jpg.rf.741df585c7730dd9376d175e6eabb505.jpg,1.0,surface of the water
vid_000158_frame0000031_jpg.rf.b7f857aa680c808fdf3f445c0f77a992.jpg,1.0,surface of the water
vid_000158_frame0000033_jpg.rf.5a4265ccb2ddb3f5543b6a6a9c7ef23b.jpg,1.0,surface of the water
vid_000158_frame0000035_jpg.rf.884291ad1e69d38911c5a820a53bfa44.jpg,1.0,surface of the water
vid_000158_frame0000034_jpg.rf.bba7283f06564c21dddc71d31648fef3.jpg,1.0,surface of the water
vid_000158_frame0000038_jpg.rf.3869f67cab6e3b381de0db7ce10ebd6b.jpg,1.0,surface of the water
vid_000158_frame0000037_jpg.rf.fddc7b37e5aa2657547202afa6e5ad0e.jpg,1.0,surface of the water
vid_000158_frame0000039_jpg.rf.58c1b68e6ba1fe1d7e95c0f0e54eedc3.jpg,1.0,surface of the water
vid_000158_frame0000040_jpg.rf.9518e45c78731a942b73a216f2653b4c.jpg,1.0,surface of the water
vid_000158_frame0000046_jpg.rf.ceee6bc3d93ee1c76ba19d1ad6ba248e.jpg,1.0,surface of the water
vid_000158_frame0000047_jpg.rf.33a91acb7f40913b549777642c753263.jpg,1.0,surface of the water
vid_000158_frame0000041_jpg.rf.53e1550db02af48c417599f93a9604e7.jpg,1.0,surface of the water
vid_000158_frame0000048_jpg.rf.f986a78440986a0698de362d583a33d4.jpg,1.0,surface of the water
vid_000158_frame0000052_jpg.rf.00c89c74f8a156918889514d57e7ebfb.jpg,1.0,surface of the water
vid_000158_frame0000051_jpg.rf.7b765a4daaca339a60f581b8f2eccf97.jpg,1.0,surface of the water
vid_000158_frame0000049_jpg.rf.0ffd1fe55e12132bf830cb891a1debb5.jpg,1.0,surface of the water
vid_000158_frame0000053_jpg.rf.f1f5cb884355fd956fb4fea1e70b5fdd.jpg,1.0,surface of the water
vid_000158_frame0000054_jpg.rf.2ff7338259fdf88eda85f2497e0e2608.jpg,1.0,surface of the water
vid_000158_frame0000055_jpg.rf.3903c996665aa3ef24c3cef410b88b21.jpg,1.0,surface of the water
vid_000158_frame0000056_jpg.rf.ece63b9a2aca518812b6bbea4668a859.jpg,1.0,surface of the water
vid_000158_frame0000057_jpg.rf.21adfc1f6a41d8e82037e776c2afc896.jpg,1.0,surface of the water
vid_000158_frame0000059_jpg.rf.5d841064ba1f570c0e4cdae14a92ede4.jpg,1.0,surface of the water
vid_000158_frame0000062_jpg.rf.4e4727f3e544ec4b7ca10b4d3a9f6281.jpg,1.0,surface of the water
vid_000158_frame0000064_jpg.rf.fc462d77dcc36e897859f18c2af8cb1e.jpg,1.0,surface of the water
vid_000158_frame0000060_jpg.rf.948bc467e3a7288a91187b4b8d8cc071.jpg,1.0,surface of the water
vid_000158_frame0000061_jpg.rf.9e0b2eeb1161a9f5235128b82b0a6b46.jpg,1.0,surface of the water
vid_000158_frame0000063_jpg.rf.c1571a34503f247a48527e8125b555e8.jpg,1.0,surface of the water
vid_000158_frame0000066_jpg.rf.bc9f04fa9fb3c526cedc6cabb9f6a916.jpg,1.0,surface of the water
vid_000158_frame0000067_jpg.rf.422c0e3ffe5310ab31fe7dc9caf02e1c.jpg,1.0,surface of the water
vid_000158_frame0000069_jpg.rf.b930df59f0321565212bdeb2a7e580a6.jpg,1.0,surface of the water
vid_000158_frame0000070_jpg.rf.59d5a581ae887afe8c1759e3603d51a4.jpg,1.0,surface of the water
vid_000158_frame0000071_jpg.rf.cb7ceda56bf73480054810f3a2d5937e.jpg,1.0,surface of the water
vid_000158_frame0000073_jpg.rf.3b1f321446dd0ce08b95754d0281b46a.jpg,1.0,surface of the water
vid_000158_frame0000075_jpg.rf.bc845b1ab3f68ffdcf6339bd37d1aa66.jpg,1.0,surface of the water
vid_000158_frame0000076_jpg.rf.fc2e29b9ee85609a54b16ddea7fa9b58.jpg,1.0,surface of the water
vid_000158_frame0000079_jpg.rf.607bccecf29946f7aa32a4e45e1737bb.jpg,1.0,surface of the water
vid_000158_frame0000078_jpg.rf.62fc7308070dc439fd59d822887a52a1.jpg,1.0,under the water
vid_000158_frame0000081_jpg.rf.b66c568513ed7d042a6b85e75c6d21d6.jpg,1.0,surface of the water
vid_000158_frame0000085_jpg.rf.9953e7b311286058b6774405a21c5a5e.jpg,1.0,surface of the water
vid_000158_frame0000083_jpg.rf.73729b941196c025352341365fb51619.jpg,1.0,surface of the water
vid_000158_frame0000082_jpg.rf.6782825a573542d49eefe2b45544bfaf.jpg,1.0,surface of the water
vid_000158_frame0000086_jpg.rf.9abafe8f6d5f854e5e756128d627561b.jpg,1.0,surface of the water
vid_000158_frame0000088_jpg.rf.cd0ecbe88ba89504e2bb5d3ac26690d7.jpg,1.0,surface of the water
vid_000158_frame0000093_jpg.rf.bc327f7d34526b7aa56d9141ee96887d.jpg,1.0,under the water
vid_000158_frame0000089_jpg.rf.32812ec4e36e27bf02e77cb1dc55f42e.jpg,1.0,under the water
vid_000158_frame0000094_jpg.rf.855fff2f88fe27073ad8e657e37a8da1.jpg,1.0,surface of the water
vid_000158_frame0000096_jpg.rf.0023efc82001ce656c0c0479c08edf5d.jpg,1.0,surface of the water
vid_000158_frame0000095_jpg.rf.ef3260e4cd8668a64260697476c8e5a9.jpg,1.0,surface of the water
vid_000158_frame0000098_jpg.rf.59374870d77d52200457d5ed18d55de7.jpg,1.0,surface of the water
vid_000158_frame0000097_jpg.rf.3d6295d05b18064d8e3f738d864d0728.jpg,1.0,surface of the water
vid_000158_frame0000099_jpg.rf.f81c9e6fec1d59503f84ad30aae4fe49.jpg,1.0,surface of the water
vid_000158_frame0000100_jpg.rf.4a2115f1e91a80ed88d48a757975b4e2.jpg,1.0,surface of the water
vid_000160_frame0000005_jpg.rf.f477b3b61ba0c6b47cedd93493aead1b.jpg,1.0,surface of the water
vid_000160_frame0000006_jpg.rf.2ec15ad2879e205e66291a5bac78822b.jpg,1.0,surface of the water
10_jpg.rf.0f387beff9aa43e94e3eacada20a0063.jpg,1.0,under the water
10_jpg.rf.1829a2896fb876b4498c821aa860220f.jpg,1.0,under the water
10_jpg.rf.3f4f945e3eba5e91ef96df871380d17c.jpg,1.0,under the water
10_jpg.rf.aeb8b24febdfe306e8d5ebe3898b0b5c.jpg,1.0,under the water
10_jpg.rf.cc6111f6257d48fdeec06e3c5b8a5804.jpg,1.0,under the water
10_jpg.rf.ba313adcbca98f1c105d068a540f3d97.jpg,1.0,under the water
11_jpg.rf.0437003dfcc9166d49733755146bd9e2.jpg,1.0,under the water
11_jpg.rf.576b6370ee24f1811cceb2450c795df8.jpg,1.0,under the water
11_png_jpg.rf.59840ade8c53898d8548c278b3845a4c.jpg,1.0,under the water
11_png.rf.30883bda021d58e29dd9570b5fa681b0.jpg,1.0,under the water
12_jpg.rf.e3987b67819100edf0c3cf7e1e25c328.jpg,1.0,under the water
11_png_jpg.rf.a9fbc91f23f5ae158e3cadbf88bd49b9.jpg,1.0,under the water
12_jpg.rf.eaa4cfd3b70c3312383e80fb26ce5490.jpg,1.0,under the water
12_png.rf.1d3ff3efa073c937014561c5daf94294.jpg,16.0,under the water
12_png_jpg.rf.8202d43f842ccf9daa29f022e574f592.jpg,16.0,under the water
14_jpeg.rf.a3361ae7e0587b225d63b092090ead1c.jpg,2.0,under the water
13_jpg.rf.db814efc59ade970fd34827f20d2ec19.jpg,1.0,under the water
14_jpeg_jpg.rf.74064c92da43c9739dfbc85015f70178.jpg,2.0,under the water
16_jpeg.rf.070dbd855c6ba37e0937283b2352d05d.jpg,1.0,under the water
14_jpeg_jpg.rf.a867a6714476d9fd2f9fd987fb12f87b.jpg,2.0,under the water
16_jpeg_jpg.rf.7d4cbb90ea51ff6823fa673a7c980c87.jpg,1.0,under the water
17_jpg.rf.9b148ae088361b2a64332d4d26284fd6.jpg,1.0,under the water
18_jpg.rf.2490ad3914056e8ef1fff4e4e86b2fa5.jpg,1.0,under the water
17_jpg.rf.b71a047b562a12bd0a33a654ec08ad23.jpg,1.0,under the water
19_jpg.rf.0d0c95499d7ce7b30e65f4244bd44ff3.jpg,1.0,under the water
18_jpg.rf.c47d177f9f2b825685ea184d852b3104.jpg,1.0,under the water
19_jpg.rf.73fcca7d74e670196de1cb79ab2eb975.jpg,1.0,under the water
19_jpg.rf.9da772e10e822f94e69c371d256c660d.jpg,1.0,under the water
1_jpg.rf.1d10b88ff8a267e47a2e6d987a92c922.jpg,1.0,under the water
1_jpg.rf.871d937782eb997e42750b67dd22aa8d.jpg,1.0,surface of the water
1_jpg.rf.faad99599460ac473d7e6edafb36cfd2.jpg,1.0,under the water
1_jpg.rf.cab525e3f0107c04877c2213988c7fdb.jpg,1.0,under the water
20_jpg.rf.17e620e55baa000183fe9abfc49d5509.jpg,4.0,under the water
20_jpg.rf.8964215c7ca97e21b9fc7b5a35fb6c66.jpg,4.0,under the water
20_jpg.rf.f528b93d04693c7c84b55c1632579218.jpg,4.0,under the water
21_png.rf.638cd7a49d30dbacaf762a422428133f.jpg,1.0,under the water
23_jpg.rf.328896aaaab3bc7363988ccd76f94bfe.jpg,1.0,under the water
21_png_jpg.rf.6415e53aa644fe7246f83a297ce8d148.jpg,1.0,under the water
22_jpg.rf.e7464377773e11d4c36af31847f9baf4.jpg,3.0,under the water
21_png_jpg.rf.d2a855a1c70e7c576248fbb00a55b5fb.jpg,1.0,under the water
24_jpg.rf.a0a0d57eee6f9dc23be73c2614be3d67.jpg,1.0,under the water
23_jpg.rf.52d396e57364a15edfc1321f062fa0fd.jpg,1.0,under the water
24_jpg.rf.a7f085bc4ca2a5a40c9e83a65aca8eef.jpg,1.0,under the water
25_jpg.rf.c2a67fa021340a7cb0f9d760c604b456.jpg,1.0,under the water
27-copy-10_jpg.rf.efdbf19186cb8af202e98604cdcf0c4d.jpg,1.0,under the water
27-copy-10_jpg.rf.f11c92c2e9ff67198b960212d5cf5242.jpg,1.0,under the water
25_jpg.rf.cffe09b590419419db970a8cd6ab99c7.jpg,1.0,under the water
25_jpg.rf.3ec282939ce6bff00900eec5b0924a80.jpg,1.0,under the water
26_jpg.rf.5e0c7a1bed067504cd3553a248615023.jpg,1.0,under the water
26_jpg.rf.dd42d88abfc4e4d7c83d09dd040c5f90.jpg,1.0,under the water
2_jpg.rf.0ced8d961ea4dde010677b86ca2ae8a3.jpg,1.0,under the water
2_jpg.rf.4fe7e8496a6c314b877944fa9e5ac012.jpg,1.0,under the water
2_jpg.rf.9ec6cd05ef7cd939fe934de8b82d536e.jpg,1.0,under the water
2_jpg.rf.c8f4ea6db119a47e01fc5629d1065b6b.jpg,1.0,under the water
4_jpg.rf.c2ec4feae4f1814d752a764dff14a21c.jpg,5.0,under the water
3_jpg.rf.662eb15ae26a42c975664fdfd72c6e2e.jpg,1.0,surface of the water
3_jpg.rf.742e26dd6cc1bed5b3a68278402f9989.jpg,1.0,surface of the water
2_jpg.rf.ca3f375c5d608727f7cf914dbc5c326b.jpg,1.0,under the water
4_jpg.rf.4a5ac6d90004597afa82a7577e6e926d.jpg,5.0,under the water
3_jpg.rf.6c3fb0980dee5a275eabfa552751897a.jpg,6.0,surface of the water
5_jpg.rf.25f491d37fc825cd13c159caa9e5d917.jpg,1.0,under the water
5_jpeg_jpg.rf.9e8d483ba1487ca0cd1013cd45167bdc.jpg,1.0,under the water
5_jpg.rf.b8ea0e3d56c6a6888921d54dcca63b25.jpg,1.0,under the water
6_jpeg.rf.8c50ba970600650760785a47076136d9.jpg,8.0,under the water
6_jpg.rf.006a0790dabec1512e761a4a0dc53e53.jpg,8.0,under the water
6_jpeg_jpg.rf.6dc2c052c4406d0f90c55472a734d7cb.jpg,8.0,under the water
6_jpeg_jpg.rf.5d1305bca42f4ee75b17dd9eadd897ea.jpg,8.0,under the water
7_jpg.rf.a68b6ab096b6fb18fec8c9e0e9c63fb1.jpg,6.0,under the water
7_jpg.rf.b3b99ba759492e7ab22614ec2181b1ca.jpg,1.0,under the water
6_jpg.rf.4579ee1bf4800dd416f38df6496822ab.jpg,8.0,under the water
8_jpg.rf.68b12e15db2a5cbf543316d3bbdd3d48.jpg,6.0,under the water
7_jpg.rf.c78a1a4b84855ef6cdfea3beeee8f162.jpg,1.0,under the water
8_jpeg_jpg.rf.35eea3f74c46642831f2dca7a96b5ed7.jpg,1.0,under the water
8_jpg.rf.a05b0a1d55ec2af928e47fe0f86a065d.jpg,6.0,under the water
9_jpg.rf.6084b19d66afad664a219c4f6913bf27.jpg,1.0,surface of the water
9_jpg.rf.26e7168164bda1b3dcc3ef6e2d1c15b8.jpg,1.0,under the water
9_jpg.rf.1c419f1e7bf9350678fb5f675e8f189a.jpg,1.0,surface of the water
9_jpg.rf.669472d2c44b9b60d65f3a3b93d3c26e.jpg,1.0,under the water
9_jpg.rf.f2951f6dc57c3b94882c301b42084f56.jpg,1.0,under the water
frame_00000_png.rf.1b33222b1c970d1ff7df1fd11b089077.jpg,1.0,under the water
frame_00000_png_jpg.rf.0f7681a57012f674e28ac6a91d30dcfe.jpg,1.0,under the water
frame_00000_png_jpg.rf.33fcf9d58032289ae29271435d9a4327.jpg,1.0,under the water
frame_00000_png_jpg.rf.3944ab0cebd387b259f0d44d0a99505b.jpg,1.0,under the water
frame_00000_png_jpg.rf.3fe91ee542f5db6842740b937e95855b.jpg,1.0,under the water
frame_00000_png_jpg.rf.72e91fdefe9e2707fd93814542f832b3.jpg,1.0,surface of the water
frame_00000_png_jpg.rf.8d7130fd176f3a78c6d9e82adaff67a4.jpg,1.0,under the water
frame_00000_png_jpg.rf.53416afe86e33ea2a76389b2fb5c7433.jpg,1.0,under the water
frame_00000_png_jpg.rf.62b23fc5da78789ce302077c708eee45.jpg,1.0,under the water
frame_00000_png_jpg.rf.ca47d94a07f808b81c14791afcdd1bde.jpg,2.0,under the water
frame_00010_png_jpg.rf.4cb1c554fd6b3413b0eaaf0b0b4cb9bd.jpg,2.0,under the water
frame_00000_png_jpg.rf.9a246fddd69b236814f7603705bf1a30.jpg,4.0,under the water
frame_00000_png_jpg.rf.c1ed2fbdb534e55e8843bfd3a803e621.jpg,1.0,under the water
frame_00015_png.rf.f3156b3ba789c828c892b63fb3df3da9.jpg,20.0,under the water
frame_00010_png_jpg.rf.657bbd0d5ccc41ca941f27f0bebe88ce.jpg,1.0,under the water
frame_00025_png.rf.1851fe7f3e55340dad29180b3ce2fb8e.jpg,1.0,under the water
frame_00020_png_jpg.rf.0f5ff2af6e460eb7d59a21d981bc15ff.jpg,1.0,under the water
frame_00025_png.rf.d9c0e2b0f1685379f1c0ec5054eda217.jpg,1.0,under the water
frame_00020_png_jpg.rf.ade40736f9b08df224462a05f8e68ead.jpg,2.0,under the water
frame_00025_png_jpg.rf.0377c48587666d6287f8040a41ed8e65.jpg,1.0,under the water
